,id_participante,total_lances_participante,leiloes_participados,media_lances_porleilao,max_lances_leilao,mediana_lances_porleilao,std_lances_porleilao,qtde_mercadorias_participante,qtde_lance_artigos esportivos,qtde_lance_joias,qtde_lance_móveis,qtde_lance_equipamentos de escritório,qtde_lance_bens domésticos,qtde_lance_livros e música,qtde_lance_computadores,qtde_lance_peças de automóveis,qtde_lance_vestuário,total_dispositivos_participante,dispositivos_duplicados,max_lances_pordispositivo,media_lances_pordispositivo,mediana_lances_pordispositivo,std_lances_pordispositivo,max_dispositivos_porleilao,media_dispositivos_porleilao,mediana_dispositivo_porleilao,std_dispositivos_porleilao,max_dispositivos_porip,media_dispositivos_porip,mediana_dispositivo_porip,std_dispositivos_porip,max_dispositivos_porurl,media_dispositivos_porurl,mediana_dispositivo_porurl,std_dispositivos_porurl,total_ips_participante,ips_duplicados,max_ips_porleilao,media_ips_porleilao,mediana_ips_porleilao,std_ips_porleilao,max_lances_porip,media_lances_porip,mediana_lances_porip,std_lances_porip,max_ips_pordispositivo,media_ips_pordispositivo,mediana_ips_por_dispositivo,std_ips_pordispositivo,max_ips_porpais,media_ips_porpais,mediana_ips_por_pais,std_ips_porpais,max_ips_porurl,media_ips_porurl,mediana_ips_por_url,std_ips_porurl,total_paises_participante,paises_duplicados,max_pais_porleilao,media_pais_porleilao,mediana_paises_por_leilao,std_paises_porleilao,max_lances_porpais,media_lances_porpais,mediana_lances_porpais,std_lances_porpais,max_pais_pordispositivo,media_pais_pordispositivo,mediana_paises_por_dispositivo,std_paises_pordispositivo,max_pais_porurl,media_pais_porurl,mediana_paises_por_url,std_paises_porurl,paises_por_ip,max_pais_ip,media_pais_porip,mediana_paises_por_ip,std_paises_porip,total_urls_participante,urls_duplicados,max_urls_porleilao,media_urls_porleilao,mediana_urls_por_leilao,std_urls_porleilao,max_lances_porurl,media_lances_porurl,mediana_lances_porurl,std_lances_porurl,max_urls_pordispositivo,media_urls_pordispositivo,mediana_urls_por_dispositivo,std_urls_pordispositivo,max_urls_porpais,media_urls_porpais,mediana_urls_por_pais,std_urls_porpais,max_urls_porip,media_urls_porip,mediana_urls_por_ip,std_urls_porip,ratio_media_mediana_lances_porleilao,ratio_std_media_lances_porleilao,comb_media_mediana_lances_porleilao,ratio_max_media_lances_pordispositivo,diff_max_mediana_lances_pordispositivo,var_percentual_media_mediana_lances_porleilao,interacao_media_std_lances_pordispositivo,ratio_max_media_lances_porip,diff_max_mediana_lances_porip,var_percentual_media_mediana_lances_porip,interacao_media_std_lances_porip,ratio_max_media_lances_porurl,diff_max_mediana_lances_porurl,var_percentual_media_mediana_lances_porurl,interacao_media_std_lances_porurl,ratio_max_media_lances_porpais,diff_max_mediana_lances_porpais,var_percentual_media_mediana_lances_porpais,ratio_media_mediana_dispositivos_porleilao,ratio_std_media_dispositivos_porleilao,comb_media_mediana_dispositivos_porleilao,ratio_max_media_dispositivos_porip,diff_max_mediana_dispositivos_porip,var_percentual_media_mediana_dispositivos_porip,interacao_media_std_dispositivos_porip,ratio_max_media_dispositivos_porurl,diff_max_mediana_dispositivos_porurl,var_percentual_media_mediana_dispositivos_porurl,interacao_media_std_dispositivos_porurl,ratio_media_mediana_pais_porleilao,ratio_std_media_pais_porleilao,comb_media_mediana_pais_porleilao,ratio_max_media_pais_pordispositivo,diff_max_mediana_pais_pordispositivo,var_percentual_media_mediana_pais_pordispositivo,interacao_media_pais_pordispositivo,ratio_max_media_pais_porip,diff_max_mediana_pais_porip,var_percentual_media_mediana_pais_porip,interacao_media_std_pais_porip,ratio_max_media_pais_porurl,diff_max_mediana_pais_porurl,var_percentual_media_mediana_pais_porurl,interacao_media_std_pais_porurl,ratio_media_mediana_ips_porleilao,ratio_std_media_ips_porleilao,comb_media_mediana_ips_porleilao,ratio_max_media_ips_pordispositivo,diff_max_mediana_ips_pordispositivo,var_percentual_media_mediana_ips_pordispositivo,interacao_media_ips_pordispositivo,ratio_max_media_ips_porpais,diff_max_mediana_ips_porpais,var_percentual_media_mediana_ips_porpais,interacao_media_std_ips_porpais,ratio_max_media_ips_porurl,diff_max_mediana_ips_porurl,var_percentual_media_mediana_ips_porurl,interacao_media_std_ips_porurl,ratio_media_mediana_urls_porleilao,ratio_std_media_urls_porleilao,comb_media_mediana_urls_porleilao,ratio_max_media_urls_pordispositivo,diff_max_mediana_urls_pordispositivo,var_percentual_media_mediana_urls_pordispositivo,interacao_media_urls_pordispositivo,ratio_max_media_urls_porpais,diff_max_mediana_urls_porpais,var_percentual_media_mediana_urls_porpais,interacao_media_std_urls_porpais,ratio_max_media_urls_porip,diff_max_mediana_urls_porip,var_percentual_media_mediana_urls_porip,interacao_media_std_urls_porip,qtde_lances_pico,qtde_lances_fora_pico,porcentagem_lances_pico,porcentagem_lances_fora_pico,porcentagem_lances_quartil_1,porcentagem_lances_quartil_2,porcentagem_lances_quartil_3,porcentagem_lances_quartil_4,std_lances_por_quartil,media_diftempo_porusuario,mediana_difs_tempo_participante,std_difstempo_porlance,qtde_lances_simultaneos,tem_lance_simultaneo,entropia_ip,entropia_pais,entropia_dispositivo,entropia_url,entropia_pais_ip,entropia_dispositivo_ip,entropia_dispositivo_url,entropia_dispositivo_pais,entropia_url_pais
597,2b13a870a46975494b749feea0c5c7ed170ll,1576.0,222.0,52.36928934010152,233.0,23.0,76.45940942982693,1.0,0.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,1435.0,118.0,30.395939086294412,15.0,37.70317997813042,56.0,30.395939086294412,15.5,20.025412798414777,17.0,2.324238578680203,1.0,3.2514458016316734,76.0,41.41243654822335,42.0,25.85669110257329,1224.0,485.0,215.0,47.72969543147208,22.0,70.77249983146383,29.0,3.043147208121828,1.0,5.072011009337163,106.0,26.951142131979694,14.0,34.024916574976544,908.0,671.366116751269,908.0,392.0465984736612,206.0,80.38959390862944,69.0,70.6593619041963,47.0,1562.0,10.0,1.5114213197969544,1.0,1.9961565888121493,1155.0,854.5368020304569,1155.0,497.7948147375791,10.0,3.0761421319796955,3.0,2.2136607116484592,25.0,10.517131979695431,9.0,7.66996653827886,1.0,1.0,1.0,1.0,0.0,126.0,1523.0,53.0,18.156725888324875,14.0,15.98869938618894,264.0,93.71065989847716,71.0,90.23414993948008,41.0,12.361040609137056,8.0,12.343064800256276,102.0,78.4980964467005,102.0,39.19546224164062,16.0,2.3274111675126905,1.0,3.233220628563992,2.276925623482675,1.460004716376369,37.68464467005076,3.882097528390114,103.0,2.4912859560067684,1146.0235619748476,9.529608006672229,28.0,2.043147208121828,15.43487614262756,2.817182167813228,193.0,0.3198684492743262,425383.9890531946,1.351609430109523,0.0,-0.2601412969433274,1.9610283281480267,0.6588186909298115,22.94796954314721,7.314223314223314,16.0,1.3242385786802031,7.557135768640114,1.8351974994637328,34.0,-0.0139896059946822,1070.7885796323276,1.5114213197969544,1.3207148547304566,1.2557106598984773,3.2508250825082508,7.0,0.0253807106598985,6.809534981009982,1.0,0.0,0.0,0.0,2.377073906485671,16.0,0.168570219966159,80.66605036292647,2.1695316105214584,1.482777109547566,34.86484771573604,3.9330429664508535,92.0,0.9250815808556924,917.0103626409444,1.352466228700666,0.0,-0.2606100035778975,263206.8024028059,2.5625207192132224,137.0,0.1650665783859338,5680.277409321222,1.2969089920232053,0.8805937526693611,16.078362944162436,3.316872850469688,33.0,0.545130076142132,152.573125237178,1.2993945664562334,0.0,-0.2304108191499951,3076.769175317313,6.874591057797164,15.0,1.3274111675126905,7.525033797952235,193.0,1383.0,0.1224619289340101,0.8775380710659898,0.2577777777777778,0.2704761904761905,0.2361904761904762,0.2355555555555555,515.7584736989343,8656608187.133968,5315789474.0,10492582439.843803,1.0,0.0,9.901080196309536,2.023239161259732,6.963230631858068,5.0649970345436905,9.901080196309536,10.42483909357578,9.455988964665073,7.690591196423789,6.473281436654892
598,9b733fcc97535e27037c231858a711adyzvqf,3.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.6666666666666667,1.0,0.6666666666666667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.2,0.0,-0.5,0.7856742013183862,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.2,0.0,-0.1666666666666666,0.0,1.0,0.0,0.0,1.6666666666666667,0.4,1.3333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0974356834753822,1978973684210.0,1978973684210.0,1966763157894.0,1.0,0.0,0.9182958340544894,0.0,0.9182958340544894,0.9182958340544894,0.9182958340544894,0.9182958340544894,0.9182958340544894,0.9182958340544894,0.9182958340544894
599,ac9bf3a07831666bde4fefb75c184adekbrl0,19.0,17.0,1.2105263157894737,2.0,1.0,0.4076824574955175,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,4.0,1.8421052631578947,1.0,1.1815760168759817,2.0,1.8421052631578947,1.0,0.7517293082676684,1.0,1.0,1.0,0.0,8.0,4.526315789473684,2.0,3.314536103965008,16.0,5.0,2.0,1.2105263157894737,1.0,0.4076824574955175,3.0,1.4210526315789471,1.0,0.7480352843974681,2.0,1.3157894736842106,1.0,0.464829519280413,5.0,3.526315789473684,4.0,1.568385729026457,9.0,5.105263157894737,2.0,3.7119258278958855,7.0,16.0,1.0,1.0,1.0,0.0,8.0,4.789473684210527,4.0,2.89425833365632,2.0,1.3157894736842106,1.0,0.464829519280413,6.0,3.684210526315789,2.0,2.225513106512208,1.0,1.0,1.0,1.0,0.0,7.0,17.0,2.0,1.2105263157894737,1.0,0.4076824574955175,9.0,5.2105263157894735,2.0,3.6067035155814335,2.0,1.3157894736842106,1.0,0.464829519280413,5.0,3.3157894736842106,3.0,1.5577524828367098,2.0,1.263157894736842,1.0,0.4403473823863555,1.2105263157894737,0.3367811605397753,1.1052631578947367,2.1714285714285717,3.0,0.2105263157894736,2.176587399508387,2.111111111111111,2.0,0.4210526315789473,1.0629975094069284,1.7272727272727273,7.0,1.6052631578947367,13.861974124353956,1.6703296703296702,4.0,0.1973684210526316,1.8421052631578947,0.4080816244881628,1.4210526315789471,1.0,0.0,0.0,0.0,1.7674418604651163,6.0,1.263157894736842,15.002637102157404,1.0,0.0,1.0,1.5199999999999998,1.0,0.3157894736842106,0.6116177885268592,1.0,0.0,0.0,0.0,1.6285714285714286,4.0,0.8421052631578947,8.19925881346603,1.2105263157894737,0.3367811605397753,1.1052631578947367,1.5199999999999998,1.0,0.3157894736842106,0.6116177885268592,1.417910447761194,1.0,-0.1184210526315789,5.53062336025119,1.7628865979381445,7.0,1.5526315789473686,18.950358173994783,1.2105263157894737,0.3367811605397753,1.1052631578947367,1.5199999999999998,1.0,0.3157894736842106,0.6116177885268592,1.507936507936508,2.0,0.1052631578947368,5.165179285195406,1.5833333333333337,1.0,0.263157894736842,0.5562282724880281,11.0,8.0,0.5789473684210527,0.4210526315789473,0.0,0.0,0.1111111111111111,0.8888888888888888,7.755282093691608,59684210526.22222,22052631579.0,100391541877.13264,1.0,0.0,3.892407118592877,2.3531906713383224,3.616348566075165,2.325331460128806,3.892407118592877,3.892407118592877,3.932138039759376,3.892407118592877,3.78714396069814
600,d7340ee3c04e600c31fd2a34c760f7e7d26bn,53.0,22.0,5.377358490566038,11.0,5.0,3.958398833406597,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,30.0,31.0,14.0,4.9245283018867925,2.0,5.483591498361007,7.0,4.9245283018867925,5.0,2.6457513110645907,2.0,1.2830188679245282,1.0,0.4504655240118235,12.0,10.264150943396226,11.0,2.600079413854155,40.0,22.0,9.0,4.754716981132075,5.0,3.2673667221875804,4.0,1.679245283018868,1.0,0.9471622941895196,11.0,3.943396226415094,2.0,4.262230323852838,37.0,35.075471698113205,37.0,7.856853891946043,20.0,14.60377358490566,20.0,5.880378702480416,2.0,53.0,1.0,1.0,1.0,0.0,50.0,47.33962264150944,50.0,10.860945085925412,1.0,1.0,1.0,0.0,2.0,1.660377358490566,2.0,0.4735811470947598,1.0,1.0,1.0,1.0,0.0,5.0,52.0,4.0,2.2452830188679247,2.0,1.0076248998353727,27.0,19.30188679245283,27.0,8.504349399228913,2.0,1.1320754716981132,1.0,0.3385728008476672,5.0,4.830188679245283,5.0,0.693251813995239,2.0,1.0754716981132075,1.0,0.2641509433962264,1.0754716981132075,0.7361232918264898,5.188679245283019,2.842911877394636,12.0,1.6886792452830188,27.004101529664585,2.3820224719101124,3.0,0.679245283018868,1.59051781477108,1.3988269794721409,0.0,-0.2851153039832285,514.1530418978653,1.0561976883220403,0.0,-0.0532075471698112,0.9849056603773584,0.5372598447755682,4.962264150943396,1.5588235294117647,1.0,0.2830188679245282,0.5779557666566791,1.1691176470588236,1.0,-0.0668953687821612,26.68760756861623,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2045454545454546,0.0,-0.1698113207547169,0.7863234140441295,0.9509433962264152,0.6871842709362769,4.877358490566038,2.7894736842105265,9.0,0.9716981132075472,16.807662975193264,1.0548682087143626,0.0,-0.0520142784293728,275.58285632316404,1.3695090439276485,0.0,-0.269811320754717,85.87571916452532,1.1226415094339623,0.448774115052729,2.1226415094339623,1.7666666666666666,1.0,0.1320754716981131,0.3832899632237742,1.03515625,0.0,-0.0339622641509434,3.3485370638260603,1.8596491228070176,1.0,0.0754716981132075,0.2840868636525454,12.0,41.0,0.2264150943396226,0.7735849056603774,0.4339622641509434,0.2264150943396226,0.0566037735849056,0.2830188679245283,18.097665726693148,258063765182.15384,49342105262.0,466576950626.7828,1.0,0.0,5.1711322469343886,0.3138129641688651,4.3021160882368426,1.709329483005814,5.1711322469343886,5.449526350748793,4.429566795824833,4.3021160882368426,1.9482116505986125
601,d7340ee3c04e600c31fd2a34c760f7e7d26bn,52.0,30.0,2.3846153846153846,4.0,3.0,1.1954054052246197,1.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,27.0,34.0,13.0,4.769230769230769,2.0,4.858044021617788,3.0,4.769230769230769,1.0,3.237401617156764,4.0,1.4615384615384617,1.0,0.9085393700782858,11.0,8.942307692307692,9.0,2.24819125194576,40.0,21.0,4.0,2.25,2.0,1.1072314746526757,4.0,1.6153846153846154,1.0,0.9020030307352748,11.0,4.1923076923076925,2.0,4.066932606818359,39.0,38.26923076923077,39.0,5.218736159319775,19.0,14.038461538461538,11.0,5.09132572451774,2.0,51.0,1.0,1.0,1.0,0.0,51.0,50.03846153846154,51.0,6.866758104368126,1.0,1.0,1.0,0.0,2.0,1.25,1.0,0.4330127018922193,1.0,1.0,1.0,1.0,0.0,5.0,51.0,2.0,1.4807692307692308,1.0,0.4996300406448685,24.0,16.846153846153847,13.0,7.1019623923592565,2.0,1.2884615384615383,1.0,0.4530468842072979,5.0,4.923076923076923,5.0,0.54934064834945,3.0,1.2692307692307692,1.0,0.5586861171666904,0.7948717948717948,0.5012990409006469,2.6923076923076925,2.7258064516129035,11.0,0.1923076923076923,23.169133026177143,2.4761904761904763,3.0,0.6153846153846154,1.4570818188800594,1.4246575342465753,11.0,0.2958579881656805,343.6020112993436,1.019215987701768,0.0,-0.0188536953242835,4.769230769230769,0.6788100165006118,2.8846153846153846,2.736842105263158,3.0,0.4615384615384614,1.3278652331913408,1.2301075268817203,2.0,-0.0064102564102564,20.10401792605343,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,1.0,0.25,0.5412658773652741,1.125,0.4921028776234113,2.125,2.623853211009174,9.0,1.0961538461538465,17.04983285166158,1.0190954773869347,0.0,-0.0187376725838265,199.71701840473756,1.3534246575342466,8.0,0.2762237762237762,71.47438036342213,1.4807692307692308,0.3374124949809501,1.2403846153846154,1.552238805970149,1.0,0.2884615384615385,0.5837334854209416,1.015625,0.0,-0.0153846153846153,2.7044462687972923,2.363636363636364,2.0,0.2692307692307691,0.70910161025003,4.0,48.0,0.0769230769230769,0.9230769230769232,0.2884615384615384,0.3653846153846153,0.173076923076923,0.173076923076923,17.232283640952772,260211558307.52945,123000000000.0,380652994241.25287,1.0,0.0,5.185922650791795,0.1370994788998177,4.183889644333445,1.8359502631350213,5.185922650791795,5.546593564294938,4.453120413564214,4.183889644333445,1.9337611540423356
602,022ac3a7ce986049d9a4bede83ccf9ddctvg6,1899.0,85.0,85.54028436018957,205.0,86.0,60.70592131497182,1.0,0.0,0.0,0.0,0.0,1899.0,0.0,0.0,0.0,0.0,18.0,1898.0,260.0,183.5329120589784,217.0,77.6311633387332,13.0,183.5329120589784,11.0,174.9721676321187,17.0,11.138493944181148,12.0,4.543544865354169,17.0,16.30279094260137,16.0,0.4594655456940635,32.0,1898.0,24.0,11.369141653501844,9.0,6.9999711013055474,340.0,237.09057398630856,268.0,108.77867733666584,12.0,8.971563981042655,8.0,2.188637474365044,31.0,20.8957345971564,31.0,13.342480185043424,21.0,14.027909426013691,11.0,4.594655456940635,7.0,1899.0,5.0,1.9436545550289623,1.0,1.6982739180971191,1187.0,800.652448657188,1187.0,499.9316754876924,6.0,2.7862032648762507,1.0,2.066967124561437,6.0,5.091627172195893,6.0,1.3783966370821903,1.0,3.0,2.353870458135861,2.0,0.6539864598720669,2.0,1899.0,2.0,1.9494470774091628,2.0,0.2190829171988589,1324.0,1097.2095839915746,1324.0,344.13969372485354,2.0,1.9973670352817272,2.0,0.0512448262272895,2.0,1.7377567140600316,2.0,0.4398542314442097,1.0,1.0,1.0,0.0,0.99465446930453,0.7096764029840464,85.77014218009478,1.4166396483506394,43.0,-0.6058051411972831,14247.87347408391,1.434051106644308,72.0,-0.1153336791555649,25790.39904722156,1.2066974435124571,0.0,-0.1712918549912578,400271.5201405116,1.4825408977275645,0.0,-0.3254823515946184,16.684810187179856,0.9533558077904376,97.2664560294892,1.5262386535552197,5.0,-0.0717921713182376,50.60824696786276,1.042766239219613,1.0,0.0189244339125855,7.490570736778574,1.9436545550289623,0.8737529586741883,1.4718272775144814,2.153468153468153,5.0,1.7862032648762507,5.758990550844953,1.274496644295302,1.0,0.1769352290679304,1.539399407913712,1.1784052125349054,0.0,-0.1513954713006845,7.0182817714311225,1.263237961500205,0.6156991719026973,10.18457082675092,1.3375594294770206,4.0,0.1214454976303318,19.6355011325736,1.483556361986845,0.0,-0.3259440452530194,278.8009248144856,1.497015653740756,10.0,0.2752644932739719,64.45341059370278,0.9747235387045814,0.1123820798921213,1.9747235387045812,1.0013182177695756,0.0,-0.0013164823591363,0.1023547266351286,1.1509090909090909,0.0,-0.1311216429699842,0.7643596438998905,1.0,0.0,0.0,0.0,84.0,1815.0,0.0442338072669826,0.9557661927330172,0.2101105845181674,0.3101632438125329,0.325434439178515,0.1542917324907846,629.7610268815648,6193222782.984194,157894738.0,80382745980.35248,1.0,0.0,3.4675997733665525,1.8229153529953683,3.587390479258083,0.8846758170762985,4.3868620363639925,6.393919625026046,4.430286073610843,4.470015307947401,2.4536541528151345
603,96b1df591dbbf3a002578574671d9ff1rmzev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,5948bcd0f773286ff7d5cde332c7ae6918jt6,40.0,20.0,5.05,11.0,3.0,4.21870833312757,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,8.0,3.05,2.0,2.64527881328226,8.0,3.05,2.0,3.352238058372347,2.0,1.05,1.0,0.2179449471770336,4.0,2.025,1.5,1.1723374087693357,38.0,4.0,11.0,5.05,3.0,4.21870833312757,2.0,1.1,1.0,0.3,8.0,3.0,2.0,2.6739483914241875,32.0,26.65,32.0,11.61798175243876,7.0,2.65,1.5,2.219797288042311,6.0,36.0,1.0,1.0,1.0,0.0,33.0,27.55,33.0,11.84050252311953,2.0,1.1,1.0,0.3,2.0,1.3,1.0,0.458257569495584,1.0,1.0,1.0,1.0,0.0,26.0,20.0,9.0,4.35,2.0,3.574562910343025,7.0,2.65,1.5,2.219797288042311,5.0,2.35,2.0,1.509138827278657,22.0,18.475,22.0,7.664814087764947,2.0,1.1,1.0,0.3,1.6833333333333331,0.8353877887381328,4.025,2.6229508196721314,6.0,1.525,8.068100380510892,1.818181818181818,1.0,0.1,0.33,2.6415094339622645,5.5,0.7666666666666666,326.2058445119431,1.1978221415607986,0.0,-0.1651515151515151,1.525,1.0990944453679825,2.525,1.9047619047619049,1.0,0.05,0.2288421945358853,1.9753086419753088,2.5,0.3499999999999999,2.3739832527579043,1.0,0.0,1.0,1.818181818181818,1.0,0.1,0.33,1.0,0.0,0.0,0.0,1.5384615384615383,1.0,0.3,0.5957348403442593,1.6833333333333331,0.8353877887381328,4.025,2.6666666666666665,6.0,0.5,8.021845174272563,1.200750469043152,0.0,-0.1671875,309.61921370249297,2.6415094339622645,5.5,0.7666666666666666,5.882462813312125,2.175,0.8217386000788565,3.175,2.127659574468085,3.0,0.175,3.546476244104844,1.1907983761840324,0.0,-0.1602272727272726,141.60744027145742,1.818181818181818,1.0,0.1,0.33,7.0,33.0,0.175,0.825,0.525,0.05,0.25,0.175,14.029334302886324,263045883940.6154,32684210528.0,692885592866.0427,1.0,0.0,5.221928094887365,1.0414307588625518,4.203055907333276,4.3617687959731954,5.221928094887365,5.271928094887365,5.071928094887364,4.303055907333277,4.584183719779191
605,5948bcd0f773286ff7d5cde332c7ae6918jt6,263.0,48.0,13.94296577946768,30.0,14.0,9.047854289818083,1.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,229.0,24.0,9.387832699619771,6.0,7.66862182546829,15.0,9.387832699619771,6.0,5.627741227513837,6.0,2.2129277566539924,1.0,1.6638359244150411,25.0,10.920152091254751,5.0,10.595810061122885,181.0,114.0,26.0,12.771863117870724,14.0,8.030434453837783,7.0,2.376425855513308,1.0,1.8639402235721303,24.0,8.954372623574145,6.0,7.343151402166788,133.0,113.467680608365,133.0,41.25140740934303,47.0,17.61596958174905,5.0,19.097927836130697,7.0,260.0,1.0,1.0,1.0,0.0,214.0,179.5171102661597,214.0,72.32430324806897,3.0,1.543726235741445,1.0,0.7117886971480593,5.0,2.2281368821292777,2.0,1.3956910700482152,1.0,1.0,1.0,1.0,0.0,119.0,159.0,20.0,9.726235741444867,11.0,5.89395803714834,61.0,21.539923954372625,5.0,24.54957975513864,18.0,6.847908745247148,5.0,5.731613469613649,101.0,85.38022813688212,101.0,32.84819196755443,5.0,1.984790874524715,1.0,1.3195505103717815,0.9959261271048344,0.6489189196133506,13.97148288973384,2.5565006075334145,18.0,1.32382762991128,71.99173873414908,2.9456,6.0,1.376425855513308,4.429515740428067,2.8319505736981463,56.0,3.307984790874525,12983.44992110677,1.1920869252112765,0.0,-0.161134998756263,1.564638783269962,0.5994718277991654,7.693916349809886,2.711340206185567,5.0,1.2129277566539924,3.6819486996560986,2.2893454038997216,20.0,1.184030418250951,115.70785739750922,1.0,0.0,1.0,1.9433497536945807,2.0,0.543726235741445,1.0988068860916809,1.0,0.0,0.0,0.0,2.244027303754266,3.0,0.1140684410646388,3.1097907492329058,0.912275936990766,0.6287598277342473,13.38593155893536,2.6802547770700635,18.0,0.4923954372623574,65.75331388632239,1.1721399370015415,0.0,-0.1468595442980074,4680.701520568877,2.6680336714871573,42.0,2.52319391634981,336.4285158357168,0.8842032492222607,0.605985521411264,10.363117870722434,2.6285397001665745,13.0,0.3695817490494296,39.24956600294365,1.182943665107994,0.0,-0.1546512065655235,2804.586124073896,2.519157088122605,4.0,0.9847908745247148,2.619031811460342,14.0,249.0,0.053231939163498,0.946768060836502,0.3231939163498099,0.4182509505703422,0.1292775665399239,0.1292775665399239,89.52828869067021,51079148252.31298,19421052632.0,87030722488.27046,1.0,0.0,7.191929115328239,0.9298377264610972,5.42597195811831,5.313341364188107,7.191929115328239,7.962873361915876,7.434759852449789,5.798459978396173,5.788070391282051
606,9ab3bca29dbc32070cd7f729ea55639a350tu,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,2.0,1.6666666666666667,2.0,0.4714045207910317,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.2,0.0,-0.1666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.9759000729485332,5666921052632.0,5666921052632.0,849500000000.0,1.0,0.0,1.584962500721156,0.9182958340544894,1.584962500721156,0.9182958340544894,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,0.9182958340544894
