,id_participante,resultado,total_lances_participante,leiloes_participados,media_lances_porleilao,max_lances_leilao,mediana_lances_porleilao,std_lances_porleilao,qtde_mercadorias_participante,qtde_lance_artigos esportivos,qtde_lance_joias,qtde_lance_móveis,qtde_lance_equipamentos de escritório,qtde_lance_bens domésticos,qtde_lance_livros e música,qtde_lance_computadores,qtde_lance_peças de automóveis,qtde_lance_vestuário,total_dispositivos_participante,dispositivos_duplicados,max_lances_pordispositivo,media_lances_pordispositivo,mediana_lances_pordispositivo,std_lances_pordispositivo,max_dispositivos_porleilao,media_dispositivos_porleilao,mediana_dispositivo_porleilao,std_dispositivos_porleilao,max_dispositivos_porip,media_dispositivos_porip,mediana_dispositivo_porip,std_dispositivos_porip,max_dispositivos_porurl,media_dispositivos_porurl,mediana_dispositivo_porurl,std_dispositivos_porurl,total_ips_participante,ips_duplicados,max_ips_porleilao,media_ips_porleilao,mediana_ips_porleilao,std_ips_porleilao,max_lances_porip,media_lances_porip,mediana_lances_porip,std_lances_porip,max_ips_pordispositivo,media_ips_pordispositivo,mediana_ips_por_dispositivo,std_ips_pordispositivo,max_ips_porpais,media_ips_porpais,mediana_ips_por_pais,std_ips_porpais,max_ips_porurl,media_ips_porurl,mediana_ips_por_url,std_ips_porurl,total_paises_participante,paises_duplicados,max_pais_porleilao,media_pais_porleilao,mediana_paises_por_leilao,std_paises_porleilao,max_lances_porpais,media_lances_porpais,mediana_lances_porpais,std_lances_porpais,max_pais_pordispositivo,media_pais_pordispositivo,mediana_paises_por_dispositivo,std_paises_pordispositivo,max_pais_porurl,media_pais_porurl,mediana_paises_por_url,std_paises_porurl,paises_por_ip,max_pais_ip,media_pais_porip,mediana_paises_por_ip,std_paises_porip,total_urls_participante,urls_duplicados,max_urls_porleilao,media_urls_porleilao,mediana_urls_por_leilao,std_urls_porleilao,max_lances_porurl,media_lances_porurl,mediana_lances_porurl,std_lances_porurl,max_urls_pordispositivo,media_urls_pordispositivo,mediana_urls_por_dispositivo,std_urls_pordispositivo,max_urls_porpais,media_urls_porpais,mediana_urls_por_pais,std_urls_porpais,max_urls_porip,media_urls_porip,mediana_urls_por_ip,std_urls_porip,ratio_media_mediana_lances_porleilao,ratio_std_media_lances_porleilao,comb_media_mediana_lances_porleilao,ratio_max_media_lances_pordispositivo,diff_max_mediana_lances_pordispositivo,var_percentual_media_mediana_lances_porleilao,interacao_media_std_lances_pordispositivo,ratio_max_media_lances_porip,diff_max_mediana_lances_porip,var_percentual_media_mediana_lances_porip,interacao_media_std_lances_porip,ratio_max_media_lances_porurl,diff_max_mediana_lances_porurl,var_percentual_media_mediana_lances_porurl,interacao_media_std_lances_porurl,ratio_max_media_lances_porpais,diff_max_mediana_lances_porpais,var_percentual_media_mediana_lances_porpais,ratio_media_mediana_dispositivos_porleilao,ratio_std_media_dispositivos_porleilao,comb_media_mediana_dispositivos_porleilao,ratio_max_media_dispositivos_porip,diff_max_mediana_dispositivos_porip,var_percentual_media_mediana_dispositivos_porip,interacao_media_std_dispositivos_porip,ratio_max_media_dispositivos_porurl,diff_max_mediana_dispositivos_porurl,var_percentual_media_mediana_dispositivos_porurl,interacao_media_std_dispositivos_porurl,ratio_media_mediana_pais_porleilao,ratio_std_media_pais_porleilao,comb_media_mediana_pais_porleilao,ratio_max_media_pais_pordispositivo,diff_max_mediana_pais_pordispositivo,var_percentual_media_mediana_pais_pordispositivo,interacao_media_pais_pordispositivo,ratio_max_media_pais_porip,diff_max_mediana_pais_porip,var_percentual_media_mediana_pais_porip,interacao_media_std_pais_porip,ratio_max_media_pais_porurl,diff_max_mediana_pais_porurl,var_percentual_media_mediana_pais_porurl,interacao_media_std_pais_porurl,ratio_media_mediana_ips_porleilao,ratio_std_media_ips_porleilao,comb_media_mediana_ips_porleilao,ratio_max_media_ips_pordispositivo,diff_max_mediana_ips_pordispositivo,var_percentual_media_mediana_ips_pordispositivo,interacao_media_ips_pordispositivo,ratio_max_media_ips_porpais,diff_max_mediana_ips_porpais,var_percentual_media_mediana_ips_porpais,interacao_media_std_ips_porpais,ratio_max_media_ips_porurl,diff_max_mediana_ips_porurl,var_percentual_media_mediana_ips_porurl,interacao_media_std_ips_porurl,ratio_media_mediana_urls_porleilao,ratio_std_media_urls_porleilao,comb_media_mediana_urls_porleilao,ratio_max_media_urls_pordispositivo,diff_max_mediana_urls_pordispositivo,var_percentual_media_mediana_urls_pordispositivo,interacao_media_urls_pordispositivo,ratio_max_media_urls_porpais,diff_max_mediana_urls_porpais,var_percentual_media_mediana_urls_porpais,interacao_media_std_urls_porpais,ratio_max_media_urls_porip,diff_max_mediana_urls_porip,var_percentual_media_mediana_urls_porip,interacao_media_std_urls_porip,qtde_lances_pico,qtde_lances_fora_pico,porcentagem_lances_pico,porcentagem_lances_fora_pico,porcentagem_lances_quartil_1,porcentagem_lances_quartil_2,porcentagem_lances_quartil_3,porcentagem_lances_quartil_4,std_lances_por_quartil,media_diftempo_porusuario,mediana_difs_tempo_participante,std_difstempo_porlance,qtde_lances_simultaneos,tem_lance_simultaneo,entropia_ip,entropia_pais,entropia_dispositivo,entropia_url,entropia_pais_ip,entropia_dispositivo_ip,entropia_dispositivo_url,entropia_dispositivo_pais,entropia_url_pais
1164,cbe8d224a38ccff930674361b502e7beyuf1k,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,0.5,0.0,0.6943650748294136,7780421052632.0,7780421052632.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1165,57c4421263d37c2cd2573cd7245a7a80h0mjf,0,219.0,99.0,5.210045662100456,19.0,3.0,5.257018747982209,1.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,176.0,18.0,6.315068493150685,4.0,5.692765686350726,10.0,6.315068493150685,2.0,4.048256174845096,2.0,1.08675799086758,1.0,0.2814800914597706,32.0,15.082191780821915,20.0,12.384354643862364,170.0,82.0,19.0,4.721461187214612,3.0,5.168401151968726,5.0,1.639269406392694,1.0,0.9850533284245512,15.0,4.936073059360731,3.0,4.64596108917745,115.0,80.12785388127854,115.0,51.97226253951588,49.0,27.401826484018265,47.0,22.665186555496582,30.0,204.0,4.0,1.095890410958904,1.0,0.5010778399499146,151.0,105.21004566210046,151.0,68.24159131299197,5.0,1.4885844748858448,1.0,0.9947842545917324,11.0,4.867579908675799,4.0,3.858904082573244,1.0,1.0,1.0,1.0,0.0,70.0,164.0,9.0,3.036529680365297,2.0,2.338586157736252,64.0,33.8310502283105,55.0,28.64415189370783,9.0,2.9360730593607305,2.0,2.842200754183705,43.0,30.534246575342465,43.0,18.593033156712163,3.0,1.269406392694064,1.0,0.5016184893099346,1.7366818873668188,1.0090158683681891,4.105022831050228,2.8503253796095445,14.0,0.302511415525114,35.950205224762804,3.050139275766017,4.0,0.639269406392694,1.6147677849516615,1.8917532730462951,9.0,-0.3848899958488999,7179.700938094283,1.4352241656178115,0.0,-0.3032447307145665,3.1575342465753424,0.6410470732401128,4.157534246575342,1.8403361344537812,1.0,0.0867579908675799,0.3059007386640429,2.121707538601272,12.0,-0.2458904109589041,186.7832118204447,1.095890410958904,0.4572335289542971,1.047945205479452,3.3588957055214723,4.0,0.4885844748858448,1.4808203972461405,1.0,0.0,0.0,0.0,2.25984990619137,7.0,0.2168949771689496,18.78352398184054,1.5738203957382038,1.094661365842506,3.8607305936073057,3.0388529139685474,12.0,0.6453576864535769,22.93280336712705,1.4352062913152497,0.0,-0.3032360532062735,4164.425858645775,1.7882019663389437,2.0,-0.4169824152336539,621.067509221621,1.5182648401826484,0.770150930141713,2.518264840182648,3.0653188180404354,7.0,0.4680365296803652,8.344909063653526,1.408254822790489,0.0,-0.2899012424338961,567.7242589905673,2.3633093525179856,2.0,0.2694063926940639,0.63675771702357,13.0,206.0,0.0593607305936073,0.9406392694063928,0.2557077625570776,0.2420091324200913,0.2876712328767123,0.2146118721461187,71.73127391801023,62310478029.93578,34578947368.0,88817107365.87994,1.0,0.0,7.261528484286527,2.297606196121243,5.753342289657434,4.146668990825615,7.261528484286527,7.339699331221521,6.694657176737933,6.082724444005763,4.992599800357786
1166,5201935b289665a197e38f747882948fjt867,0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.25,0.75,0.25,0.0,0.25,0.5,1.3676752956333291,3813017543859.3335,2332368421054.0,2653216575821.431,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1168,47c5cd21a74e45dd294cdd53041ec0a3dw3ge,0,2211.0,194.0,71.40796019900498,142.0,97.0,52.90790587236855,1.0,0.0,2211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,2080.0,132.0,31.216191768430573,21.0,34.151329098742615,78.0,31.216191768430573,57.0,30.751470022061213,10.0,2.0402532790592494,1.0,1.9075675259864269,120.0,38.09090909090909,7.0,47.17525437803351,1380.0,1139.0,125.0,64.32247851650837,84.0,48.81757489513507,31.0,4.103573043871552,2.0,5.79388477246917,85.0,21.168701944821347,12.0,22.17205931936844,333.0,206.9715061058345,291.0,131.0975193053499,311.0,84.02849389416554,7.0,121.14179991819326,63.0,2190.0,16.0,7.93441881501583,10.0,5.635686621374203,595.0,327.9651741293532,350.0,203.70233770710547,14.0,5.085933966530981,4.0,3.672952501087044,35.0,11.95703301673451,4.0,13.272377366784951,1.0,4.0,1.115784712799638,1.0,0.4680468928963516,856.0,1508.0,76.0,41.712799638172775,54.0,29.328013073996228,455.0,114.84170058796924,8.0,177.39090084596356,79.0,18.285843509724103,15.0,18.253372109072437,279.0,156.1356852103121,144.0,92.96647215782278,31.0,3.459520578923564,1.0,5.436576757839232,0.7361645381340719,0.7409244813172214,84.20398009950249,4.228574740288906,111.0,2.400379057095475,1066.0744382931327,7.554392152540505,29.0,1.0517865219357758,23.775629371602346,3.961975464230156,447.0,13.355212573496155,66807.27265666716,1.814217017338936,245.0,-0.0629566453447051,0.5476524871654487,0.9851127981972696,44.10809588421529,4.90135225005542,9.0,1.0402532790592494,3.891920899920747,3.15035799522673,113.0,4.441558441558442,1796.9483258541854,0.793441881501583,0.7102834817225311,8.967209407507916,2.752690084481992,10.0,0.2714834916327453,18.68039388273352,3.584920956627483,3.0,0.115784712799638,0.5222395679671187,2.927147558346257,31.0,1.9892582541836277,158.6982543852075,0.7657437918631949,0.7589504636797544,74.16123925825418,4.015361934877361,73.0,0.764058495401779,469.3537152346089,1.608917122290839,42.0,-0.2887577109765138,27133.451017366977,3.701125482407273,304.0,11.004070556309362,10179.362994754125,0.7724592525587551,0.7030938543659194,47.85639981908639,4.320281968835023,64.0,0.2190562339816071,333.7783059112612,1.7869073275862066,135.0,0.0842755917382784,14515.38383194706,8.960779186821807,30.0,2.459520578923564,18.80794917264237,132.0,2079.0,0.0597014925373134,0.9402985074626866,0.3016734509271823,0.1718679330619629,0.3351424694708276,0.1913161465400271,732.9651766352629,6167611336.032579,3447368421.0,20573893318.22321,1.0,0.0,9.934336523837578,3.470419346456036,7.10722452559519,7.313547843312129,9.981899337158303,10.475422971711406,10.130543812712109,8.4522313780795,8.935431027930537
1169,cab0d4e41ea81636de3bd3a1800d8da8x4yca,0,113.0,52.0,2.9646017699115044,7.0,3.0,1.5510727292181696,1.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,81.0,19.0,5.584070796460177,3.0,6.249567296478849,4.0,5.584070796460177,2.0,3.5507574481559194,5.0,1.6991150442477876,1.0,1.1512590702973038,13.0,5.026548672566372,1.0,5.38016708131376,71.0,63.0,4.0,2.2831858407079646,2.0,0.8970850192902079,7.0,2.4867256637168142,2.0,1.848774022133748,13.0,3.991150442477876,2.0,4.2851783561176005,32.0,26.84070796460177,32.0,8.825311919260274,23.0,8.070796460176991,1.0,9.874179086890589,6.0,112.0,1.0,1.0,1.0,0.0,62.0,46.32743362831859,62.0,19.55814678856657,2.0,1.345132743362832,1.0,0.4754115404801165,4.0,2.061946902654867,1.0,1.3715386737033184,1.0,2.0,1.0176991150442478,1.0,0.1318554373960295,64.0,58.0,5.0,2.274336283185841,2.0,1.1386048566807458,34.0,11.619469026548671,2.0,14.787173695901371,5.0,2.31858407079646,2.0,1.4096097917707564,36.0,27.12389380530973,36.0,10.958596854309013,7.0,1.9734513274336285,1.0,1.6155230227426387,0.9882005899705014,0.5231976668706065,2.982300884955752,3.4025356576862125,16.0,-0.0117994100294985,34.89802623078012,2.8149466192170816,5.0,0.2433628318584071,4.597393807252947,2.926123381568926,32.0,4.8097345132743365,906.0787472402302,1.338299904489016,0.0,-0.2527833285755066,2.7920353982300883,0.6358725699550221,3.792035398230088,2.942708333333333,4.0,0.6991150442477876,1.9561216061688704,2.586267605633803,12.0,4.026548672566372,27.04367170076297,1.0,0.0,1.0,1.4868421052631575,1.0,0.3451327433628319,0.6394916296723692,1.965217391304348,1.0,0.0176991150442478,0.1341891619517115,1.9399141630901289,3.0,1.0619469026548671,2.828039920113922,1.1415929203539823,0.3929093301542383,2.1415929203539825,3.2572062084257203,11.0,0.9955752212389382,17.10279149211538,1.1922189251566109,0.0,-0.1612278761061947,236.87761992138417,2.849780701754386,22.0,7.070796460176991,79.69248962163024,1.1371681415929205,0.5006317074121567,2.1371681415929205,2.1564885496183206,3.0,0.1592920353982301,3.268298809238391,1.327243066884176,0.0,-0.2465585054080629,297.23981733147895,3.547085201793722,6.0,0.9734513274336284,3.188156053731048,15.0,98.0,0.1327433628318584,0.8672566371681416,0.2389380530973451,0.3539823008849557,0.168141592920354,0.2389380530973451,37.34135636175096,120128289473.67856,63999999998.0,158283524594.82693,1.0,0.0,5.859600754946299,1.5939693711669245,5.103639106471741,4.904395673859095,5.877299869990547,6.352091767817123,5.923512479827117,5.302813670203952,5.365786691905912
1170,459ea22b6b51936d0788de9f78a3547bf4jrw,0,26.0,4.0,8.23076923076923,11.0,8.0,2.873053753382015,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,3.0,1.3076923076923077,1.0,0.6661733875264912,10.0,1.3076923076923077,8.0,6.868588995776308,1.0,1.0,1.0,0.0,9.0,4.6923076923076925,4.0,3.5384615384615388,26.0,0.0,11.0,8.23076923076923,8.0,2.873053753382015,1.0,1.0,1.0,0.0,3.0,1.3076923076923077,1.0,0.6661733875264912,26.0,26.0,26.0,0.0,10.0,5.076923076923077,4.0,4.008865914090887,1.0,26.0,1.0,1.0,1.0,0.0,26.0,26.0,26.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,18.0,8.0,5.769230769230769,6.0,2.438594997561132,10.0,5.076923076923077,4.0,4.008865914090887,2.0,1.1923076923076923,1.0,0.394113490998446,12.0,12.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0288461538461535,0.349062605551086,8.115384615384615,2.294117647058824,2.0,7.23076923076923,0.8711498144577193,1.0,0.0,0.0,0.0,1.9696969696969695,6.0,0.2692307692307691,0.0,1.0,0.0,0.0,0.1634615384615384,5.252450408534824,4.653846153846154,1.0,0.0,0.0,0.0,1.9180327868852456,5.0,0.1730769230769231,16.60355029585799,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0288461538461535,0.349062605551086,8.115384615384615,2.294117647058824,2.0,0.3076923076923077,0.8711498144577193,1.0,0.0,0.0,0.0,1.9696969696969695,6.0,0.2692307692307691,20.352703871538345,0.9615384615384616,0.4226897995772629,5.884615384615385,1.6774193548387095,1.0,0.1923076923076923,0.4699045469596857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.3461538461538461,0.5,0.1153846153846153,0.0384615384615384,9.147736383296824,271991578947.36,172631578948.0,307237191769.7767,1.0,0.0,4.7004397181410935,0.0,4.440636352673269,2.961236604722876,4.7004397181410935,4.7004397181410935,4.623516641218016,4.440636352673269,2.961236604722876
1172,5bd35d55d367d7a21d98bf6a19fc0dc1e5j9p,0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.5,1.5,0.5,1.0,1.5,1.0,0.5,1.0,1.0,1.0,0.0,2.0,1.75,2.0,0.4330127018922193,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.5,1.5,0.5,2.0,1.5,1.5,0.5,3.0,2.5,3.0,0.8660254037844386,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.5,1.5,0.5,1.0,1.0,1.0,0.0,2.0,1.75,2.0,0.4330127018922193,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,2.5,3.0,0.8660254037844386,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333333,0.5,-0.3333333333333333,0.75,1.0,0.0,0.0,0.0,1.2,0.0,-0.1666666666666666,0.75,1.3333333333333333,0.5,0.0,1.5,0.3333333333333333,1.25,1.0,0.0,0.0,0.0,1.1428571428571428,0.0,-0.125,0.7577722283113838,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1428571428571428,0.0,-0.125,0.7577722283113838,1.0,0.0,1.0,1.3333333333333333,0.5,0.0,0.75,1.3333333333333333,0.5,0.0,0.75,1.2,0.0,-0.1666666666666666,2.1650635094610964,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.5,0.25,0.0,0.25,1.3491895715576814,3855368421052.6665,2674315789474.0,2397093883793.161,1.0,0.0,2.0,1.5,1.5,0.8112781244591328,2.0,2.0,1.5,1.5,1.5
1173,5bd35d55d367d7a21d98bf6a19fc0dc1e5j9p,0,3.0,2.0,1.6666666666666667,2.0,2.0,0.4714045207910317,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.6666666666666667,1.0,0.6666666666666667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,2.0,1.6666666666666667,2.0,0.4714045207910317,2.0,1.6666666666666667,2.0,0.4714045207910317,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.6666666666666667,2.0,0.4714045207910317,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8333333333333334,0.282842712474619,1.8333333333333333,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.0,0.0,0.0,0.0,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.2,0.0,-0.1666666666666666,1.6666666666666667,0.4,1.3333333333333337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.282842712474619,1.8333333333333333,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.2,0.0,-0.1666666666666666,0.7856742013183862,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3562026818605375,1252131578947.0,1252131578947.0,1247131578947.0,1.0,0.0,1.584962500721156,0.9182958340544894,0.9182958340544894,0.9182958340544894,1.584962500721156,1.584962500721156,0.9182958340544894,0.9182958340544894,0.9182958340544894
1174,339b8ca3185dcaffbc3ebdfd960020e8es0as,0,19.0,4.0,13.63157894736842,16.0,16.0,5.469634129164876,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,3.0,2.1578947368421053,2.0,0.8743814592545341,10.0,2.1578947368421053,10.0,7.211102550927978,1.0,1.0,1.0,0.0,7.0,3.842105263157895,1.0,2.995841993843728,19.0,0.0,16.0,13.63157894736842,16.0,5.469634129164876,1.0,1.0,1.0,0.0,3.0,2.1578947368421053,2.0,0.8743814592545341,14.0,10.894736842105264,14.0,5.2203522450431326,9.0,4.789473684210527,1.0,3.9944559917916367,4.0,17.0,3.0,2.6842105263157894,3.0,0.7292845505553167,14.0,10.894736842105264,14.0,5.2203522450431326,2.0,1.105263157894737,1.0,0.3068922049918579,3.0,1.947368421052632,1.0,0.9986139979479092,1.0,1.0,1.0,1.0,0.0,11.0,9.0,9.0,7.736842105263157,9.0,2.917138202221267,9.0,4.789473684210527,1.0,3.9944559917916367,3.0,1.8421052631578947,2.0,0.8743814592545341,8.0,6.473684210526316,8.0,2.6030027408164718,1.0,1.0,1.0,0.0,0.8519736842105263,0.4012472913286974,14.81578947368421,1.3902439024390243,1.0,5.815789473684211,1.886823148917679,1.0,0.0,0.0,0.0,1.879120879120879,8.0,3.789473684210527,56.87436393283834,1.285024154589372,0.0,-0.2218045112781954,0.2157894736842105,3.3417304504300387,6.078947368421053,1.0,0.0,0.0,0.0,1.821917808219178,6.0,2.8421052631578947,11.51034029213643,0.8947368421052632,0.2716942443245297,2.8421052631578947,1.809523809523809,1.0,0.1052631578947369,0.3391966476225798,1.0,0.0,0.0,0.0,1.5405405405405406,2.0,0.9473684210526316,1.944669364424876,0.8519736842105263,0.4012472913286974,14.81578947368421,1.3902439024390243,1.0,0.0789473684210526,1.886823148917679,1.285024154589372,0.0,-0.2218045112781954,56.87436393283834,1.879120879120879,8.0,3.789473684210527,19.131341855423106,0.8596491228070176,0.3770450737564902,8.368421052631579,1.6285714285714286,1.0,-0.0789473684210526,1.6107026881004576,1.2357723577235773,0.0,-0.1907894736842105,16.851017743180314,1.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.8421052631578947,0.1578947368421052,0.0,0.0,7.897640443486547,319725146198.7778,204552631579.0,306265263590.8104,1.0,0.0,4.247927513443585,1.1922508602346424,3.2866294867861967,2.7463840917077538,4.247927513443585,4.247927513443585,3.9976702764876135,3.391892644680933,3.2136388579486788
1176,ad228143392ba96c21bf51499bac1c3b3kmzo,0,85.0,55.0,2.176470588235294,5.0,2.0,1.3299842598647134,1.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,47.0,7.0,2.4352941176470586,2.0,1.955066172032093,5.0,2.4352941176470586,1.0,1.3124899076889949,1.0,1.0,1.0,0.0,19.0,8.388235294117647,12.0,7.386942562063476,69.0,28.0,5.0,1.8941176470588237,1.0,1.236917700545948,6.0,1.611764705882353,1.0,1.2842403810819003,5.0,1.6705882352941177,1.0,1.120800504829605,15.0,6.047058823529412,5.0,5.197071307285516,19.0,9.811764705882354,17.0,8.258320748898987,28.0,72.0,3.0,1.4588235294117646,1.0,0.7754003319192508,19.0,7.823529411764706,6.0,6.7216532815498775,4.0,1.4470588235294115,1.0,0.8745537665903905,12.0,6.494117647058824,11.0,5.063417886372951,1.0,1.0,1.0,1.0,0.0,32.0,64.0,5.0,1.7647058823529411,2.0,1.024948306570565,23.0,11.8,20.0,9.999764703114122,3.0,1.411764705882353,1.0,0.5799415314760582,7.0,4.117647058823529,5.0,2.3833331316895245,2.0,1.1647058823529413,1.0,0.3709148887161046,1.088235294117647,0.6110738491270306,2.0882352941176467,2.874396135265701,5.0,0.0882352941176469,4.761161148360508,3.722627737226277,5.0,0.611764705882353,2.06989332009671,1.9491525423728813,3.0,-0.41,52.58705214389022,2.428571428571429,13.0,0.3039215686274509,2.4352941176470586,0.5389451311766404,1.7176470588235293,1.0,0.0,0.0,0.0,2.2650771388499296,7.0,-0.3009803921568627,61.96341231472069,1.4588235294117646,0.53152442107368,1.2294117647058824,2.7642276422764227,3.0,0.4470588235294117,1.2655307445955062,1.0,0.0,0.0,0.0,1.8478260869565215,1.0,-0.4096256684491978,32.88243145032787,1.8941176470588237,0.6530310841391651,1.4470588235294115,2.992957746478873,4.0,0.6705882352941177,1.8723961374800464,2.480544747081712,10.0,0.2094117647058823,31.426995905232417,1.936450839328537,2.0,-0.4228373702422145,81.02870005390301,0.8823529411764706,0.5808040403899868,1.8823529411764703,2.125,2.0,0.411764705882353,0.8187409856132587,1.7000000000000002,2.0,-0.1764705882352942,9.81372465989804,1.7171717171717171,1.0,0.1647058823529412,0.4320067527399336,14.0,71.0,0.1647058823529411,0.8352941176470589,0.1294117647058823,0.2,0.3176470588235294,0.3529411764705882,28.345080982720003,157773809523.8095,67631578948.0,220329923852.8275,1.0,0.0,5.96809946549856,4.096981283169947,5.501611413093818,3.8536806492056783,5.968099465498562,5.96809946549856,5.847338730128084,5.839904207236917,5.62551810692487
